loss,grad_norm,learning_rate,epoch,step,ce_loss,reward,hybrid_loss,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.5522,0.07811044901609421,0.0003,1.8598130841121496,100,,,,,,,,,,,,
,,,2.0,108,0.008114544674754143,0.83125,0.056305181235075,,,,,,,,,
,,,2.0,108,0.010416237637400627,0.8875000000000001,0.04104136675596237,,,,,,,,,
,,,2.0186915887850465,109,0.007445308845490217,0.8375,0.05396171286702156,,,,,,,,,
,,,2.0186915887850465,109,0.020824110135436058,0.85625,0.05770187824964523,,,,,,,,,
,,,2.0373831775700935,110,0.0037046908400952816,0.825,0.05509328097105026,,,,,,,,,
,,,2.0373831775700935,110,0.004031156189739704,0.8375,0.0515718087553978,,,,,,,,,
,,,2.05607476635514,111,0.00810531247407198,0.71875,0.09004872292280197,,,,,,,,,
,,,2.05607476635514,111,0.006580591667443514,0.7312500000000001,0.08523140847682953,,,,,,,,,
,,,2.074766355140187,112,0.004127596504986286,0.9,0.032889317721128464,,,,,,,,,
,,,2.074766355140187,112,0.008140195161104202,0.93125,0.026323137804865837,,,,,,,,,
,,,2.0934579439252334,113,0.016467908397316933,0.93125,0.03215253725647926,,,,,,,,,
,,,2.0934579439252334,113,0.006927032023668289,0.85,0.049848925322294235,,,,,,,,,
,,,2.1121495327102804,114,0.004686943255364895,0.9,0.033280860632658005,,,,,,,,,
,,,2.1121495327102804,114,0.010542865842580795,0.76875,0.07675500959157944,,,,,,,,,
,,,2.130841121495327,115,0.004000099841505289,0.8250000000000001,0.055300068110227585,,,,,,,,,
,,,2.130841121495327,115,0.002130668144673109,0.7875,0.06524146348237991,,,,,,,,,
,,,2.149532710280374,116,0.00458117201924324,0.8375,0.051956817507743835,,,,,,,,,
,,,2.149532710280374,116,0.00785183534026146,0.8500000000000001,0.050496287643909454,,,,,,,,,
,,,2.1682242990654204,117,0.012239648029208183,0.8375,0.05731775239109993,,,,,,,,,
,,,2.1682242990654204,117,0.005249243229627609,0.93125,0.024299470707774162,,,,,,,,,
,,,2.1869158878504673,118,0.002871682168915868,0.9,0.03201017528772354,,,,,,,,,
,,,2.1869158878504673,118,0.01054641604423523,0.71875,0.09175749123096466,,,,,,,,,
,,,2.205607476635514,119,0.003554700640961528,0.7375,0.08123829215765,,,,,,,,,
,,,2.205607476635514,119,0.00481172651052475,0.925,0.025868209078907967,,,,,,,,,
,,,2.2242990654205608,120,0.011390848085284233,0.775,0.0754735991358757,,,,,,,,,
,,,2.2242990654205608,120,0.006900016218423843,0.7625000000000001,0.07608000934123993,,,,,,,,,
,,,2.2429906542056073,121,0.0066100312396883965,0.775,0.07212702184915543,,,,,,,,,
,,,2.2429906542056073,121,0.003975302446633577,0.8500000000000001,0.04778271168470383,,,,,,,,,
,,,2.2616822429906542,122,0.014776590280234814,0.8375,0.05909360945224762,,,,,,,,,
,,,2.2616822429906542,122,0.007575779687613249,0.86875,0.04467804729938507,,,,,,,,,
,,,2.2803738317757007,123,0.004283532500267029,0.7625000000000001,0.07424847036600113,,,,,,,,,
,,,2.2803738317757007,123,0.00743295531719923,0.8625,0.046453069895505905,,,,,,,,,
,,,2.2990654205607477,124,0.0047204275615513325,0.9625,0.014554299414157867,,,,,,,,,
,,,2.2990654205607477,124,0.0061900801956653595,0.8375,0.05308305472135544,,,,,,,,,
,,,2.317757009345794,125,0.007737498730421066,0.96875,0.014791249297559261,,,,,,,,,
,,,2.317757009345794,125,0.010088183917105198,0.8125,0.06331172585487366,,,,,,,,,
,,,2.336448598130841,126,0.0040645720437169075,0.9375,0.021595200523734093,,,,,,,,,
,,,2.336448598130841,126,0.0023760562762618065,1.0,0.0016632393235340714,,,,,,,,,
,,,2.3551401869158877,127,0.004654127173125744,0.925,0.025757890194654465,,,,,,,,,
,,,2.3551401869158877,127,0.011163231916725636,0.89375,0.039689261466264725,,,,,,,,,
,,,2.3738317757009346,128,0.006284857168793678,0.7,0.09439940005540848,,,,,,,,,
,,,2.3738317757009346,128,0.007911911234259605,0.7875,0.06928833574056625,,,,,,,,,
,,,2.392523364485981,129,0.003028804436326027,0.825,0.054620161652565,,,,,,,,,
,,,2.392523364485981,129,0.0063929143361747265,0.625,0.11697503924369812,,,,,,,,,
,,,2.411214953271028,130,0.004868359304964542,0.6625000000000001,0.1046578511595726,,,,,,,,,
,,,2.411214953271028,130,0.006603132467716932,0.8625,0.045872192829847336,,,,,,,,,
,,,2.4299065420560746,131,0.004064527340233326,0.975,0.01034516841173172,,,,,,,,,
,,,2.4299065420560746,131,0.009770109318196774,0.775,0.07433907687664032,,,,,,,,,
,,,2.4485981308411215,132,0.009590297937393188,0.8875000000000001,0.04046320915222168,,,,,,,,,
,,,2.4485981308411215,132,0.0031528673134744167,0.80625,0.060332007706165314,,,,,,,,,
,,,2.467289719626168,133,0.02429443784058094,0.8916666666666667,0.04950610548257828,,,,,,,,,
,,,2.467289719626168,133,0.004163993988186121,0.8625,0.04416479915380478,,,,,,,,,
,,,2.485981308411215,134,0.01719674840569496,0.7875,0.07578772306442261,,,,,,,,,
,,,2.485981308411215,134,0.01141147967427969,0.884375,0.04267553612589836,,,,,,,,,
,,,2.5046728971962615,135,0.003192388918250799,0.9625,0.013484672643244267,,,,,,,,,
,,,2.5046728971962615,135,0.002793489024043083,1.0,0.001955442363396287,,,,,,,,,
,,,2.5233644859813085,136,0.008056842721998692,0.8375,0.05438978970050812,,,,,,,,,
,,,2.5233644859813085,136,0.007035260088741779,0.74375,0.08179968595504761,,,,,,,,,
,,,2.542056074766355,137,0.005201295949518681,0.8,0.06364090740680695,,,,,,,,,
,,,2.542056074766355,137,0.004893123637884855,0.825,0.05592518299818039,,,,,,,,,
,,,2.560747663551402,138,0.009550902061164379,0.8875000000000001,0.040435634553432465,,,,,,,,,
,,,2.560747663551402,138,0.007189686875790358,0.86875,0.04440778121352196,,,,,,,,,
,,,2.5794392523364484,139,0.006500599905848503,0.85,0.04955042153596878,,,,,,,,,
,,,2.5794392523364484,139,0.0025730449706315994,0.825,0.05430113151669502,,,,,,,,,
,,,2.5981308411214954,140,0.00408245949074626,0.84375,0.04973272234201431,,,,,,,,,
,,,2.5981308411214954,140,0.0030523850582540035,0.875,0.03963667154312134,,,,,,,,,
,,,2.616822429906542,141,0.024465203285217285,0.7312500000000001,0.09775064140558243,,,,,,,,,
,,,2.616822429906542,141,0.011083444580435753,1.0,0.0077584111131727695,,,,,,,,,
,,,2.635514018691589,142,0.0023692455142736435,0.8625,0.042908474802970886,,,,,,,,,
,,,2.635514018691589,142,0.0050677340477705,0.8125,0.059797413647174835,,,,,,,,,
,,,2.6542056074766354,143,0.0037609327118843794,0.93125,0.023257654160261154,,,,,,,,,
,,,2.6542056074766354,143,0.017835276201367378,0.915625,0.037797193974256516,,,,,,,,,
,,,2.6728971962616823,144,0.006621977314352989,0.93125,0.025260385125875473,,,,,,,,,
,,,2.6728971962616823,144,0.002023236360400915,0.975,0.008916265331208706,,,,,,,,,
,,,2.691588785046729,145,0.005189360119402409,0.7,0.09363255649805069,,,,,,,,,
,,,2.691588785046729,145,0.010255740955471992,0.7125,0.09342902153730392,,,,,,,,,
,,,2.710280373831776,146,0.0034977146424353123,0.925,0.024948401376605034,,,,,,,,,
,,,2.710280373831776,146,0.008098531514406204,0.8250000000000001,0.05816897004842758,,,,,,,,,
,,,2.7289719626168223,147,0.0029840655624866486,0.90625,0.030213845893740654,,,,,,,,,
,,,2.7289719626168223,147,0.008260082453489304,0.90625,0.03390705585479736,,,,,,,,,
,,,2.7476635514018692,148,0.005993803963065147,0.76875,0.07357066124677658,,,,,,,,,
,,,2.7476635514018692,148,0.00940635334700346,0.6937500000000001,0.09845945239067078,,,,,,,,,
,,,2.7663551401869158,149,0.004130125045776367,0.8875000000000001,0.036641087383031845,,,,,,,,,
,,,2.7663551401869158,149,0.0053192186169326305,0.9375,0.022473454475402832,,,,,,,,,
,,,2.7850467289719627,150,0.005249784793704748,0.90625,0.03179984912276268,,,,,,,,,
,,,2.7850467289719627,150,0.011010272428393364,0.8187500000000001,0.062082190066576004,,,,,,,,,
,,,2.803738317757009,151,0.004247257951647043,0.9125,0.029223080724477768,,,,,,,,,
,,,2.803738317757009,151,0.005341891199350357,0.8125,0.0599893219769001,,,,,,,,,
,,,2.822429906542056,152,0.004078663885593414,0.8625,0.04410506784915924,,,,,,,,,
,,,2.822429906542056,152,0.006616008467972279,0.775,0.0721312090754509,,,,,,,,,
,,,2.8411214953271027,153,0.0049155959859490395,0.6625000000000001,0.10469091683626175,,,,,,,,,
,,,2.8411214953271027,153,0.0217906441539526,0.884375,0.04994095116853714,,,,,,,,,
,,,2.8598130841121496,154,0.006083776243031025,0.78125,0.06988363713026047,,,,,,,,,
,,,2.8598130841121496,154,0.014376378618180752,0.89375,0.04193846508860588,,,,,,,,,
,,,2.878504672897196,155,0.0015723217511549592,1.0,0.001100625260733068,,,,,,,,,
,,,2.878504672897196,155,0.003170137759298086,0.8375,0.050969094038009644,,,,,,,,,
,,,2.897196261682243,156,0.002191963605582714,0.8125,0.05778437480330467,,,,,,,,,
,,,2.897196261682243,156,0.004058498423546553,0.9375,0.021590949967503548,,,,,,,,,
,,,2.9158878504672896,157,0.00757193099707365,0.8625,0.04655035212635994,,,,,,,,,
,,,2.9158878504672896,157,0.002556717721745372,0.9625,0.01303970254957676,,,,,,,,,
,,,2.9345794392523366,158,0.008908300660550594,0.8625,0.04748581349849701,,,,,,,,,
,,,2.9345794392523366,158,0.005904478020966053,0.76875,0.0735081359744072,,,,,,,,,
,,,2.953271028037383,159,0.006959285121411085,0.946875,0.020808998495340347,,,,,,,,,
,,,2.953271028037383,159,0.007810087874531746,0.8375,0.054217059165239334,,,,,,,,,
,,,2.97196261682243,160,0.005352020729333162,0.85625,0.04687141627073288,,,,,,,,,
,,,2.97196261682243,160,0.0024611237458884716,0.875,0.03922278806567192,,,,,,,,,
,,,2.9906542056074765,161,0.025525806471705437,0.75,0.09286806732416153,,,,,,,,,
,,,3.0,162,0.0018693757010623813,0.8625,0.042558565735816956,,,,,,,,,
,,,3.0,162,0.0047298395074903965,0.8,0.0633108839392662,,,,,,,,,
,,,3.0186915887850465,163,0.0028726113960146904,0.8375,0.05076082795858383,,,,,,,,,
,,,3.0186915887850465,163,0.003675436833873391,0.89375,0.0344478040933609,,,,,,,,,
,,,3.0373831775700935,164,0.007218723185360432,0.8375,0.053803104907274246,,,,,,,,,
,,,3.0373831775700935,164,0.007169870659708977,0.9,0.035018909722566605,,,,,,,,,
,,,3.05607476635514,165,0.00961622130125761,0.9375,0.02548135444521904,,,,,,,,,
,,,3.05607476635514,165,0.00831007119268179,0.946875,0.0217545498162508,,,,,,,,,
,,,3.074766355140187,166,0.003530911635607481,0.7875,0.06622163951396942,,,,,,,,,
,,,3.074766355140187,166,0.005063269753009081,0.8625,0.044794291257858276,,,,,,,,,
,,,3.0934579439252334,167,0.004442036151885986,0.9416666666666667,0.020609425380825996,,,,,,,,,
,,,3.0934579439252334,167,0.0069315130822360516,0.6625000000000001,0.10610205680131912,,,,,,,,,
,,,3.1121495327102804,168,0.008053617551922798,0.775,0.07313753664493561,,,,,,,,,
,,,3.1121495327102804,168,0.008198183961212635,0.8125,0.06198872625827789,,,,,,,,,
,,,3.130841121495327,169,0.013180630281567574,0.90625,0.03735144063830376,,,,,,,,,
,,,3.130841121495327,169,0.0112483911216259,0.7000000000000001,0.09787387400865555,,,,,,,,,
,,,3.149532710280374,170,0.006529269739985466,0.83125,0.055195488035678864,,,,,,,,,
,,,3.149532710280374,170,0.01132097840309143,0.8562500000000001,0.05104968324303627,,,,,,,,,
,,,3.1682242990654204,171,0.004328960552811623,0.7,0.09303027391433716,,,,,,,,,
,,,3.1682242990654204,171,0.006562746129930019,0.90625,0.032718922942876816,,,,,,,,,
,,,3.1869158878504673,172,0.0010335160186514258,1.0,0.0007234612130559981,,,,,,,,,
,,,3.1869158878504673,172,0.0036933845840394497,0.8291666666666666,0.053835369646549225,,,,,,,,,
,,,3.205607476635514,173,0.007262954488396645,0.7937500000000001,0.06695906817913055,,,,,,,,,
,,,3.205607476635514,173,0.003381740301847458,0.9375,0.02111721970140934,,,,,,,,,
,,,3.2242990654205608,174,0.003928605001419783,0.775,0.0702500268816948,,,,,,,,,
,,,3.2242990654205608,174,0.0055998931638896465,0.8625,0.045169927179813385,,,,,,,,,
,,,3.2429906542056073,175,0.004952643066644669,0.76875,0.07284185290336609,,,,,,,,,
,,,3.2429906542056073,175,0.006954331882297993,0.7312500000000001,0.08549302816390991,,,,,,,,,
,,,3.2616822429906542,176,0.01218762993812561,0.775,0.07603134214878082,,,,,,,,,
,,,3.2616822429906542,176,0.009745793417096138,1.0,0.006822055205702782,,,,,,,,,
,,,3.2803738317757007,177,0.007791771087795496,0.8791666666666667,0.04170423746109009,,,,,,,,,
,,,3.2803738317757007,177,0.00414323853328824,0.9625,0.014150267466902733,,,,,,,,,
,,,3.2990654205607477,178,0.013030854053795338,0.9041666666666667,0.037871599197387695,,,,,,,,,
